Run, Algorithm, StoppingCondition, ExplorationWeight, ExecutionTime, Features, ValidConfig, Reward, Nodes, Simulations
1, "flat Monte Carlo", 1, 0.5, 0.1935112476348877, 40, True, 13, 0, 40
2, "flat Monte Carlo", 1, 0.5, 0.20543408393859863, 45, True, 8, 0, 45
3, "flat Monte Carlo", 1, 0.5, 0.011991739273071289, 4, True, 49, 0, 4
4, "flat Monte Carlo", 1, 0.5, 0.21249794960021973, 41, True, 12, 0, 41
5, "flat Monte Carlo", 1, 0.5, 0.2074728012084961, 45, True, 8, 0, 45
6, "flat Monte Carlo", 1, 0.5, 0.17184782028198242, 39, True, 14, 0, 39
7, "flat Monte Carlo", 1, 0.5, 0.1745610237121582, 34, True, 19, 0, 34
8, "flat Monte Carlo", 1, 0.5, 0.02094411849975586, 4, True, 49, 0, 4
9, "flat Monte Carlo", 1, 0.5, 0.17755389213562012, 42, True, 11, 0, 42
10, "flat Monte Carlo", 1, 0.5, 0.13068079948425293, 29, True, 24, 0, 29
11, "flat Monte Carlo", 1, 0.5, 0.023965835571289062, 4, True, 49, 0, 4
12, "flat Monte Carlo", 1, 0.5, 0.02296161651611328, 5, True, 48, 0, 5
13, "flat Monte Carlo", 1, 0.5, 0.22499465942382812, 49, True, 4, 0, 49
14, "flat Monte Carlo", 1, 0.5, 0.2214350700378418, 46, True, 7, 0, 46
15, "flat Monte Carlo", 1, 0.5, 0.15660881996154785, 35, True, 18, 0, 35
16, "flat Monte Carlo", 1, 0.5, 0.1706700325012207, 38, True, 15, 0, 38
17, "flat Monte Carlo", 1, 0.5, 0.16857194900512695, 38, True, 15, 0, 38
18, "flat Monte Carlo", 1, 0.5, 0.18949341773986816, 40, True, 13, 0, 40
19, "flat Monte Carlo", 1, 0.5, 0.2129514217376709, 43, True, 10, 0, 43
20, "flat Monte Carlo", 1, 0.5, 0.022965192794799805, 4, True, 49, 0, 4
21, "flat Monte Carlo", 1, 0.5, 0.2244277000427246, 44, True, 9, 0, 44
22, "flat Monte Carlo", 1, 0.5, 0.1795198917388916, 39, True, 14, 0, 39
23, "flat Monte Carlo", 1, 0.5, 0.22140860557556152, 47, True, 6, 0, 47
24, "flat Monte Carlo", 1, 0.5, 0.0229647159576416, 4, True, 49, 0, 4
25, "flat Monte Carlo", 1, 0.5, 0.19650506973266602, 45, True, 8, 0, 45
26, "flat Monte Carlo", 1, 0.5, 0.2074735164642334, 45, True, 8, 0, 45
27, "flat Monte Carlo", 1, 0.5, 0.16864681243896484, 39, True, 14, 0, 39
28, "flat Monte Carlo", 1, 0.5, 0.14364171028137207, 33, True, 20, 0, 33
29, "flat Monte Carlo", 1, 0.5, 0.21844053268432617, 50, True, 3, 0, 50
0, "flat Monte Carlo", 10, 0.5, 0.20647192001342773, 6, True, 47, 0, 60
1, "flat Monte Carlo", 10, 0.5, 0.11671710014343262, 4, True, 49, 0, 40
2, "flat Monte Carlo", 10, 0.5, 0.12669086456298828, 4, True, 49, 0, 40
3, "flat Monte Carlo", 10, 0.5, 0.12669038772583008, 4, True, 49, 0, 40
4, "flat Monte Carlo", 10, 0.5, 0.12826085090637207, 4, True, 49, 0, 40
5, "flat Monte Carlo", 10, 0.5, 0.8367633819580078, 30, True, 23, 0, 300
6, "flat Monte Carlo", 10, 0.5, 0.12868642807006836, 4, True, 49, 0, 40
7, "flat Monte Carlo", 10, 0.5, 1.2961852550506592, 45, True, 8, 0, 450
8, "flat Monte Carlo", 10, 0.5, 0.9196007251739502, 36, True, 17, 0, 360
9, "flat Monte Carlo", 10, 0.5, 0.11287236213684082, 4, True, 49, 0, 40
10, "flat Monte Carlo", 10, 0.5, 0.11371922492980957, 4, True, 49, 0, 40
11, "flat Monte Carlo", 10, 0.5, 0.1795191764831543, 6, True, 47, 0, 60
12, "flat Monte Carlo", 10, 0.5, 0.1386575698852539, 4, True, 49, 0, 40
13, "flat Monte Carlo", 10, 0.5, 0.1167149543762207, 4, True, 49, 0, 40
14, "flat Monte Carlo", 10, 0.5, 0.09676694869995117, 4, True, 49, 0, 40
15, "flat Monte Carlo", 10, 0.5, 0.10275435447692871, 4, True, 49, 0, 40
16, "flat Monte Carlo", 10, 0.5, 0.13464093208312988, 4, True, 49, 0, 40
17, "flat Monte Carlo", 10, 0.5, 0.13681650161743164, 4, True, 49, 0, 40
18, "flat Monte Carlo", 10, 0.5, 0.2124333381652832, 6, True, 47, 0, 60
19, "flat Monte Carlo", 10, 0.5, 0.12972068786621094, 4, True, 49, 0, 40
20, "flat Monte Carlo", 10, 0.5, 0.13466691970825195, 4, True, 49, 0, 40
21, "flat Monte Carlo", 10, 0.5, 0.13167572021484375, 4, True, 49, 0, 40
22, "flat Monte Carlo", 10, 0.5, 0.13766169548034668, 4, True, 49, 0, 40
23, "flat Monte Carlo", 10, 0.5, 0.11472153663635254, 4, True, 49, 0, 40
24, "flat Monte Carlo", 10, 0.5, 0.1047201156616211, 4, True, 49, 0, 40
25, "flat Monte Carlo", 10, 0.5, 0.10474753379821777, 4, True, 49, 0, 40
26, "flat Monte Carlo", 10, 0.5, 0.13862895965576172, 4, True, 49, 0, 40
27, "flat Monte Carlo", 10, 0.5, 0.12466621398925781, 4, True, 49, 0, 40
28, "flat Monte Carlo", 10, 0.5, 0.10375022888183594, 4, True, 49, 0, 40
29, "flat Monte Carlo", 10, 0.5, 0.10175395011901855, 4, True, 49, 0, 40
0, "flat Monte Carlo", 20, 0.5, 0.2293872833251953, 4, True, 49, 0, 80
